*2010,1/3/2011,,,,,
T115, -,Brett Wetterich,71.26,5255,18.425,74
T120, -,Tom Byrum,71.27,5924,-8.767,83
T120, -,Kevin Na,71.27,6140,-10.875,86
T120, -,Ryan Palmer,71.27,6889,23.734,97
T123, -,Jay Haas,71.28,3667,-31.692,51
T123, -,J.P. Hayes,71.28,4481,9.682,63
125, -,Tag Ridings,71.29,6465,22.289,91
126, -,Matt Kuchar,71.3,4283,-5.273,60
T127, -,Phillip Price,71.31,5171,34.81,73
T127, -,Hidemichi Tanaka,71.31,7231,42.635,102
129, -,Neal Lancaster,71.32,6751,24.625,95
T130, -,Brenden Pappas,71.35,3621,17.662,51
T130, -,Duffy Waldorf,71.35,5841,9.598,82
132, -,Todd Fischer,71.36,6911,11.394,97
133, -,John Cook,71.37,4997,-0.896,70
134, -,Lee Janzen,71.38,5224,-13.115,73
T135, -,Cameron Beckman,71.39,6556,11.909,92
T135, -,Mario Tiziani,71.39,4623,17.105,65
T137, -,Doug Barron,71.42,4970,29.295,70
T137, -,John Huston,71.42,6117,25.026,86
T139, -,Larry Mize,71.43,3580,-8.463,50
T139, -,Nick Watney,71.43,6326,31.56,89
T141, -,Glen Day,71.45,5554,19.477,78
T141, -,Steve Lowery,71.45,6832,26.78,96
143, -,Todd Hamilton,71.46,6533,-30.345,91
144, -,Mark Wilson,71.47,4969,34.132,70
T145, -,Scott McCarron,71.49,5294,-4.107,74
T145, -,Shaun Micheel,71.49,5666,-18.397,79
147, -,Hunter Haas,71.5,5622,26.572,79
148, -,Patrick Sheehan,71.51,7860,5.681,110
149, -,John Daly,71.52,5459,-23.804,76
150, -,Robert Damron,71.54,6369,-1.683,89
T151, -,David Hearn,71.59,4855,13.272,68
T151, -,Glen Hnatiuk,71.59,3934,3.531,55
T153, -,James Driscoll,71.6,5077,6.647,71
T153, -,Matt Gogel,71.6,5441,0.604,76
155, -,Frank Lickliter II,71.65,6866,12.223,96
156, -,Charlie Wi,71.66,4656,1.608,65
T157, -,Steve Flesch,71.7,6120,-25.732,85
T157, -,Chris Smith,71.7,6634,34.18,93
159, -,D.A. Points,71.74,6423,33.465,90
160, -,Steve Jones,71.76,3908,-32.91,54
T161, -,Steve Allan,71.77,7029,4.381,98
T161, -,Brendan Jones,71.77,5636,33.93,79
T161, -,Franklin Langham,71.77,6249,-4.722,87
164, -,Paul Azinger,71.81,4743,-3.795,66
165, -,Andrew Magee,71.82,5607,-5.124,78
166, -,Bob Heintz,71.84,4787,26.527,67
T167, -,Brent Geiberger,71.85,4223,16.273,59
T167, -,Michael Long,71.85,5020,9.15,70
169, -,Paul Gow,71.87,5302,16.592,74
170, -,Gavin Coles,71.89,5005,27.309,70
171, -,Bill Glasson,71.9,3739,-0.303,52
T172, -,Paul Claxton,71.91,5661,19.672,79
T172, -,Roland Thatcher,71.91,5215,34.283,73
174, -,Kevin Stadler,71.92,6574,42.215,92
T175, -,Tom Gillis,71.93,5378,16.816,75
T175, -,Will MacKenzie,71.93,5228,22.647,73
177, -,Justin Bolli,71.94,4517,15.399,63
178, -,Tjaart van der Walt,71.96,4002,27.609,56
179, -,Thomas Levet,71.98,3863,-47.933,53
180, -,D.J. Brigman,72.02,5194,-8.61,72
181, -,Skip Kendall,72.05,5613,6.924,78
182, -,Mark O'Meara,72.09,4763,-5.036,66
183, -,Jose Coceres,72.16,3888,8.877,54
184, -,Chris Riley,72.17,4637,-18.296,64
185, -,Bradley Hughes,72.18,3746,7.13,52
186, -,Chris Anderson,72.19,4456,19.612,62
187, -,Jeff Hart,72.2,4387,17.262,61
188, -,Danny Briggs,72.24,4905,7.603,68
189, -,Rob Rashell,72.26,4704,-7.337,65
190, -,Rich Beem,72.34,4484,1.307,62
191, -,Ben Curtis,72.39,4721,-15.439,65
T192, -,Jim Carter,72.4,4343,0.969,60
T192, -,Hank Kuehne,72.4,5766,25.698,80
T194, -,Scott Hend,72.43,5289,-1.299,73
T194, -,Len Mattiace,72.43,6114,-29.925,84
196, -,Mark Brooks,72.51,5196,24.995,72
197, -,Jason Allred,72.54,5295,0.394,73
198, -,Dennis Paulson,72.56,4562,9.55,63
199, -,John Elliott,72.58,4065,-0.452,56
200, -,Hideto Tanihara,72.6,3480,4.587,48
201, -,Matt Davidson,72.65,3836,14.201,53
202, -,Craig Perks,72.83,4738,-4.051,65
*2004,1/2/2005,,,,,
1, -,Vijay Singh,68.84,7611,-38.67,110
2, -,Ernie Els,68.98,4042,-41.091,58
3, -,Tiger Woods,69.04,5017,-46.045,72
4, -,Phil Mickelson,69.16,5501,-37.221,79
5, -,Retief Goosen,69.32,3827,-14.603,55
6, -,Sergio Garcia,69.8,4516,-48.615,64
7, -,Stewart Cink,69.82,6800,-27.878,97
8, -,Stephen Ames,69.9,6658,-17.761,95
9, -,Scott Verplank,69.92,6372,-9.51,91
T10, -,Jay Haas,70.05,5559,-24.663,79
T10, -,David Toms,70.05,5226,-42.646,74
12, -,Jerry Kelly,70.09,7655,-15.432,109
T13, -,Tom Lehman,70.1,4618,8.65,66
T13, -,Adam Scott,70.1,3675,-30.012,52
15, -,Luke Donald,70.11,5082,-33.8,72
16, -,Davis Love III,70.13,5307,-46.926,75
17, -,Zach Johnson,70.18,7542,-33.208,107
T18, -,Jesper Parnevik,70.2,6034,3.087,86
T18, -,Mike Weir,70.2,5162,-37.604,73
20, -,Loren Roberts,70.22,5537,10.171,79
21, -,Shigeki Maruyama,70.23,6497,-36.184,92
22, -,Bo Van Pelt,70.24,7319,-13.536,104
23, -,Kenny Perry,70.26,5359,-19.579,76
24, -,Chris DiMarco,70.28,6912,-24.999,98
25, -,Kirk Triplett,70.31,5900,6.372,84
26, -,Robert Allenby,70.32,6229,-40.697,88
27, -,Darren Clarke,70.33,3399,-23.391,48
28, -,Nick Price,70.38,3559,-40.211,50
29, -,Justin Rose,70.42,5085,-14.576,72
30, -,Corey Pavin,70.44,5582,-17.034,79
31, -,Fred Funk,70.45,6776,-13.005,96
32, -,Stuart Appleby,70.47,5514,-17.226,78
33, -,Rory Sabbatini,70.51,6096,-32.544,86
T34, -,Bart Bryant,70.53,4852,14.465,69
T34, -,Tim Clark,70.53,5943,-18.84,84
36, -,K.J. Choi,70.54,5832,-48.049,82
37, -,Tom Byrum,70.55,5868,-12.565,83
38, -,Scott Hoch,70.57,3613,-14.049,51
39, -,Duffy Waldorf,70.6,5146,7.936,73
40, -,Justin Leonard,70.61,6014,-12.216,85
41, -,Mark Hensby,70.63,6582,-13.32,93
T42, -,Dennis Paulson,70.67,5048,-30.096,71
T42, -,Carl Pettersson,70.67,6835,20.464,97
44, -,Jeff Maggert,70.68,4265,-24.184,60
T45, -,Ted Purdy,70.69,7899,17.846,112
T45, -,John Senden,70.69,6766,19.894,96
47, -,Fredrik Jacobson,70.71,5665,-7.948,80
48, -,Brad Faxon,70.72,6341,-46.986,89
49, -,Jeff Sluman,70.74,6851,10.623,97
T50, -,Joe Durant,70.75,5984,29.697,85
T50, -,Rod Pampling,70.75,6642,8.796,94
T52, -,Cameron Beckman,70.77,6774,19.602,96
T52, -,Carlos Franco,70.77,6982,23.999,99
T52, -,Charles Howell III,70.77,7180,-31.923,101
T52, -,Lee Janzen,70.77,5807,-3.888,82
T56, -,Briny Baird,70.79,6857,9.457,97
T56, -,Bob Estes,70.79,5016,9.892,71
T56, -,Tim Herron,70.79,5907,-31.674,83
59, -,Geoff Ogilvy,70.8,6134,25.868,87
60, -,Chad Campbell,70.81,6606,-20.861,93
61, -,John Daly,70.82,5594,0.48,79
62, -,J.J. Henry,70.83,7307,-11.929,103
63, -,Chris Riley,70.84,5259,-16.52,74
T64, -,Steve Flesch,70.85,7458,-19.16,105
T64, -,Brian Gay,70.85,6659,0.881,94
66, -,Vaughn Taylor,70.87,5795,15.936,82
T67, -,Jonathan Byrd,70.88,5895,-12.22,83
T67, -,Brent Geiberger,70.88,6428,21.702,91
69, -,Harrison Frazar,70.9,5777,36.804,82
70, -,Tim Petrovic,70.91,7617,-29.457,107
71, -,Fred Couples,70.92,3716,-28.264,52
T72, -,Daniel Chopra,70.93,7506,12.207,106
T72, -,Joe Ogilvie,70.93,7244,-8.874,102
74, -,Kevin Sutherland,70.94,5826,-8.872,82
75, -,Brian Bateman,70.95,5670,6.038,80
76, -,Tom Pernice jr,70.96,7014,10.734,99
T77, -,Jose Coceres,70.98,4534,8.864,64
T77, -,Dudley Hart,70.98,4126,-9.364,58
79, -,Craig Barlow,70.99,5523,14.04,78
T80, -,Stephen Leaney,71,5358,-32.746,75
T80, -,Peter Lonard,71,4735,-49.094,66
T82, -,Ben Crane,71.01,6512,21.214,92
T82, -,Arron Oberholser,71.01,5195,-11.237,73
84, -,Skip Kendall,71.03,7041,-8.811,99
T85, -,Woody Austin,71.04,6672,6.101,94
T85, -,Matt Gogel,71.04,5965,2.266,84
T85, -,Todd Hamilton,71.04,6285,-33.843,88
T88, -,David Peoples,71.05,5672,12.352,80
T88, -,Brett Quigley,71.05,6970,-7.254,98
T90, -,Jason Bohn,71.06,6741,9.399,95
T90, -,Kent Jones,71.06,6869,23.638,97
T90, -,Shaun Micheel,71.06,6481,-14.595,91
93, -,Frank Lickliter II,71.07,6116,-4.127,86
94, -,Hidemichi Tanaka,71.08,6342,-16.317,89
95, -,Mark Wilson,71.1,4400,7.894,62
T96, -,Robert Gamez,71.11,7305,19.675,103
T96, -,Joey Sindelar,71.11,6969,-0.141,98
T96, -,Bob Tway,71.11,6058,-13.319,85
99, -,Mark Calcavecchia,71.12,5624,-5.911,79
100, -,Patrick Sheehan,71.14,7879,17.421,111
101, -,Alex Cejka,71.15,5009,-28.272,70
102, -,Todd Fischer,71.16,7246,12.682,102
103, -,Scott McCarron,71.19,6107,15.133,86
104, -,John Rollins,71.2,6075,-22.925,85
T105, -,J.L. Lewis,71.21,7521,27.31,106
T105, -,Kevin Na,71.21,6807,29.242,96
107, -,Glen Day,71.22,7042,8.461,99
T108, -,Notah Begay III,71.25,4762,11.884,67
T108, -,Bernhard Langer,71.25,3917,1.54,55
110, -,Heath Slocum,71.26,6394,19.548,90
T111, -,Steve Elkington,71.27,4353,-5.278,61
T111, -,Neal Lancaster,71.27,7333,7.937,103
T111, -,Ryan Palmer,71.27,7102,25.325,100
T114, -,Michael Allen,71.28,6041,17.735,85
T114, -,Richard S. Johnson,71.28,7245,25.42,102
T114, -,Pat Perez,71.28,7127,1.187,100
117, -,Hunter Mahan,71.31,6710,-7.186,94
T118, -,Steve Allan,71.32,7033,27.327,99
T118, -,Olin Browne,71.32,6229,47.232,88
T118, -,Mark O'Meara,71.32,4148,-11.22,58
121, -,Jason Dufner,71.34,5625,10.792,79
122, -,Hank Kuehne,71.36,6342,8.697,89
T123, -,Jose Maria Olazabal,71.38,3715,-3.128,52
T123, -,Tag Ridings,71.38,3562,6.978,50
T125, -,Danny Briggs,71.39,5767,15.628,81
T125, -,Greg Chalmers,71.39,4974,23.077,70
T125, -,Dean Wilson,71.39,7041,26.773,99
128, -,Jay Williamson,71.4,6966,31.602,98
129, -,Craig Parry,71.41,3607,-36.307,50
T130, -,Steve Lowery,71.42,6359,-2.823,89
T130, -,John Riegger,71.42,3775,10.121,53
132, -,Billy Andrade,71.43,7410,19.012,104
T133, -,Craig Bowden,71.45,5938,-7.385,83
T133, -,Robert Damron,71.45,6571,2.314,92
T135, -,Jonathan Kaye,71.47,5433,-1.459,76
T135, -,Scott Simpson,71.47,3937,-5.95,55
137, -,Danny Ellis,71.49,5482,22.545,77
138, -,Chris Smith,71.51,7487,21.7,105
139, -,Lucas Glover,71.53,6485,24.609,91
140, -,Bob Burns,71.55,6136,17.274,86
T141, -,John Huston,71.57,3984,23.716,56
T141, -,Matt Kuchar,71.57,5933,7.675,83
143, -,Ben Curtis,71.58,3744,-21.925,52
T144, -,Russ Cochran,71.59,4352,15.064,61
T144, -,Brenden Pappas,71.59,7685,46.633,108
T146, -,Aaron Baddeley,71.61,6115,-27.79,85
T146, -,Billy Mayfair,71.61,7539,-20.304,105
148, -,Paul Azinger,71.62,5338,33.857,75
T149, -,Jay Delsing,71.63,5217,12.227,73
T149, -,Deane Pappas,71.63,4989,24.904,70
T149, -,Steve Stricker,71.63,5573,14.509,78
152, -,Spike McRoy,71.65,6530,-10.142,91
153, -,John Cook,71.68,3781,18.297,53
154, -,Arjun Atwal,71.69,5952,-1.857,83
155, -,Omar Uresti,71.71,6064,30.944,85
156, -,Tommy Armour III,71.72,6225,14.248,87
157, -,Pat Bates,71.74,6923,35.337,97
T158, -,Jeff Brehaut,71.75,7439,22.669,104
T158, -,D.J. Brigman,71.75,5446,6.816,76
T158, -,David Frost,71.75,5585,11.646,78
T158, -,Craig Perks,71.75,5166,-0.262,72
T158, -,Roland Thatcher,71.75,4723,12.566,66
T163, -,Rich Beem,71.76,5543,-17.653,77
T163, -,Mathias Gronberg,71.76,6238,4.852,87
165, -,Dan Forsman,71.83,5522,8.74,77
T166, -,Rich Barcelo,71.86,4670,0.676,65
T166, -,J.P. Hayes,71.86,5366,23.632,75
168, -,Rocco Mediate,71.9,3440,11.153,48
169, -,Steve Pate,71.94,4938,25.637,69
170, -,David Branshaw,71.97,5881,20.94,82
171, -,Roger Tambellini,71.99,5623,-7.855,78
172, -,Tom Carter,72.02,7913,9.154,110
173, -,Len Mattiace,72.03,5423,-20.886,75
174, -,Kris Cox,72.05,5121,-5.332,71
175, -,Niclas Fasth,72.06,4332,-8.215,60
176, -,Scott Hend,72.11,5705,-8.369,79
177, -,Mike Heinen,72.13,3821,1.969,53
178, -,Cliff Kresge,72.14,6279,-2.523,87
179, -,Tripp Isenhour,72.16,3828,-3.68,53
180, -,Tommy Tolles,72.22,4828,10.609,67
181, -,Blaine McCallister,72.24,4909,3.271,68
182, -,Ken Duke,72.25,6265,20.493,87
183, -,Grant Waite,72.27,5555,9.902,77
184, -,Brian Kortan,72.28,4476,5.539,62
185, -,Andre Stolz,72.34,3827,7.085,53
T186, -,Dan Olsen,72.36,5270,12.307,73
T186, -,Esteban Toledo,72.36,6491,21.268,90
188, -,Gene Sauers,72.39,5843,20.628,81
189, -,David Morland IV,72.41,5277,9.021,73
190, -,Mark Brooks,72.58,5076,4.932,70
191, -,Guy Boros,72.6,4637,9.231,64
192, -,Dicky Pride,72.91,4581,12.1,63
193, -,Hirofumi Miyase,73.09,4596,8.475,63
194, -,Chris Couch,73.46,4024,16.525,55
195, -,Kevin Muncrief,73.54,3662,14.985,50
196, -,David Gossett,75.01,4272,3.731,57
*2003,1/5/2004,,,,,
1, -,Tiger Woods,68.41,4718,-65.794,68
2, -,Vijay Singh,68.65,7049,-46.769,102
3, -,Mike Weir,68.97,5242,-69.343,75
4, -,Ernie Els,68.99,4194,-54.549,60
5, -,Jim Furyk,69.1,6997,-17.712,101
6, -,Retief Goosen,69.2,4463,-34.116,64
7, -,Davis Love III,69.41,5513,-29.585,79
8, -,Kenny Perry,69.57,6792,-43.371,97
9, -,Chad Campbell,69.68,7131,-23.682,102
10, -,Robert Allenby,69.75,5609,-28.899,80
11, -,Fred Couples,69.81,4737,-59.77,67
12, -,David Toms,69.86,5688,-29.152,81
13, -,Scott Verplank,69.88,6713,-4.939,96
T14, -,Darren Clarke,69.91,3826,-51.076,54
T14, -,Jay Haas,69.91,5835,-32.39,83
16, -,Loren Roberts,69.96,6059,-42.041,86
17, -,Bob Estes,70.06,6389,-13.331,91
T18, -,Stewart Cink,70.08,7003,5.052,100
T18, -,Fred Funk,70.08,7663,-24.068,109
T20, -,Briny Baird,70.12,7620,23.024,109
T20, -,Brad Faxon,70.12,6722,-60.721,95
T20, -,Nick Price,70.12,4371,-23.552,62
23, -,Stuart Appleby,70.16,5995,-31.674,85
24, -,Justin Leonard,70.17,5272,-9.051,75
25, -,Charles Howell III,70.21,8084,-10.042,115
26, -,Phil Mickelson,70.25,5651,-31.059,80
27, -,Chris Riley,70.26,6328,-4.673,90
T28, -,Chris DiMarco,70.29,6512,25.126,93
T28, -,Peter Lonard,70.29,6395,-68.609,90
T28, -,Tim Petrovic,70.29,7302,7.71,104
31, -,Jeff Sluman,70.3,7307,4.439,104
T32, -,Mark Calcavecchia,70.33,5914,-5.978,84
T32, -,Adam Scott,70.33,3294,-58.823,46
T34, -,K.J. Choi,70.35,7506,-48.882,106
T34, -,Dan Forsman,70.35,6863,31.278,98
36, -,Jonathan Kaye,70.36,6228,-36.337,88
37, -,Tim Herron,70.37,7031,5.646,100
38, -,Robert Gamez,70.39,7998,26.058,114
39, -,Kirk Triplett,70.41,6340,-3,90
T40, -,Stephen Ames,70.42,6232,35.535,89
T40, -,Tom Lehman,70.42,5778,-3.529,82
42, -,Rod Pampling,70.44,5826,20.541,83
43, -,Rocco Mediate,70.47,5511,-14.456,78
44, -,Bob Tway,70.48,5976,14.706,85
45, -,Jerry Kelly,70.5,7328,4.01,104
46, -,Steve Flesch,70.52,7607,8.956,108
47, -,Kevin Sutherland,70.53,6642,-12.481,94
48, -,Sergio Garcia,70.56,4051,-28.877,57
49, -,John Huston,70.57,5256,36.409,75
50, -,Joe Durant,70.58,6759,16.409,96
51, -,Arron Oberholser,70.6,5629,18.921,80
52, -,Alex Cejka,70.62,6443,-16.506,91
53, -,Duffy Waldorf,70.63,6064,10.537,86
T54, -,Tim Clark,70.65,5546,-35.663,78
T54, -,Lee Janzen,70.65,5679,-27.294,80
56, -,Shaun Micheel,70.67,6633,10.313,94
57, -,Paul Goydos,70.69,5849,18.208,83
58, -,Hal Sutton,70.7,5715,12.087,81
59, -,Brett Quigley,70.72,6211,12.344,88
60, -,Woody Austin,70.74,7344,13.145,104
T61, -,Dicky Pride,70.75,5152,12.929,73
T61, -,Patrick Sheehan,70.75,6978,26.439,99
T63, -,Jonathan Byrd,70.76,7165,-17.973,101
T63, -,Shigeki Maruyama,70.76,6032,-17.433,85
T65, -,Brandt Jobe,70.79,5427,23.581,77
T65, -,Skip Kendall,70.79,7753,33.679,110
T67, -,David Peoples,70.8,6751,45.561,96
T67, -,Tom Pernice jr,70.8,7200,21.983,102
69, -,Scott McCarron,70.82,5739,-2.209,81
70, -,Rory Sabbatini,70.84,6617,-28.658,93
71, -,Brenden Pappas,70.85,7272,25.336,103
72, -,Hidemichi Tanaka,70.86,7897,39.572,112
T73, -,Glen Day,70.87,7109,48.457,101
T73, -,Carlos Franco,70.87,6846,27.931,97
75, -,Ben Crane,70.89,6510,11.547,92
76, -,J.L. Lewis,70.91,6899,-20.742,97
77, -,Aaron Baddeley,70.92,4739,12.584,67
78, -,Corey Pavin,70.95,6111,-9.388,86
79, -,Billy Andrade,70.96,7077,18.672,100
T80, -,Olin Browne,70.97,7781,26.188,110
T80, -,John Rollins,70.97,6045,-12.372,85
T80, -,John Senden,70.97,7539,54.907,107
T83, -,Kent Jones,70.99,4945,24.114,70
T83, -,John Riegger,70.99,3673,18.311,52
T85, -,Marco Dawson,71,5949,14.743,84
T85, -,Luke Donald,71,6250,-1.608,88
T87, -,Tommy Armour III,71.01,4545,-0.111,64
T87, -,Cameron Beckman,71.01,5857,36.829,83
T89, -,Andrew Magee,71.03,6287,34.599,89
T89, -,Len Mattiace,71.03,6644,-38.053,93
91, -,Billy Mayfair,71.04,7446,13.608,105
92, -,Jeff Brehaut,71.07,7562,42.807,107
T93, -,Tom Byrum,71.08,6898,-2.952,97
T93, -,Paul Stankowski,71.08,4726,36.69,67
95, -,Frank Lickliter II,71.09,6468,0.837,91
T96, -,David Frost,71.13,5659,31.011,80
T96, -,Hank Kuehne,71.13,5035,14.953,71
T96, -,Bernhard Langer,71.13,4591,-38.65,64
T99, -,J.J. Henry,71.14,6790,38.976,96
T99, -,Jesper Parnevik,71.14,7112,2.395,100
T101, -,David Gossett,71.15,6520,25.402,92
T101, -,Steve Lowery,71.15,5696,-4.321,80
T101, -,Jeff Maggert,71.15,5772,-8.463,81
T101, -,Joey Sindelar,71.15,6453,21.885,91
T101, -,Jay Williamson,71.15,6545,0.624,92
T106, -,Dudley Hart,71.16,4694,2.714,66
T106, -,Peter Jacobsen,71.16,5321,15.83,75
T106, -,Carl Pettersson,71.16,5627,-5.497,79
109, -,Harrison Frazar,71.18,6001,49.134,85
T110, -,Neal Lancaster,71.19,7576,41.089,107
T110, -,Geoff Ogilvy,71.19,5810,27.787,82
112, -,Dean Wilson,71.2,5835,3.286,82
T113, -,Craig Barlow,71.21,6579,43.593,93
T113, -,Brian Henninger,71.21,3982,5.498,56
115, -,J.P. Hayes,71.24,5599,28.662,79
116, -,Paul Gow,71.26,4402,15.996,62
117, -,Richard S. Johnson,71.28,6318,26.187,89
118, -,Deane Pappas,71.29,5181,23.466,73
119, -,Brent Geiberger,71.32,3607,30.504,51
120, -,Tom Gillis,71.33,4831,19.357,68
T121, -,Pat Bates,71.35,7643,62.827,108
T121, -,Mike Sposa,71.35,4969,25.453,70
123, -,Per-Ulrik Johansson,71.36,6805,45.803,96
T124, -,Ben Curtis,71.37,4956,-31.233,69
T124, -,Cliff Kresge,71.37,7107,29.608,100
126, -,Mike Heinen,71.4,6230,52.944,88
127, -,Scott Laycock,71.43,4904,24.487,69
128, -,Rich Beem,71.51,5525,-18.55,77
129, -,Mike Grob,71.53,5782,11.934,81
130, -,Carl Paulson,71.54,7155,70.602,101
T131, -,Robert Damron,71.55,6850,18.457,96
T131, -,Brian Gay,71.55,6909,31.806,97
T133, -,Todd Fischer,71.58,6761,38.645,95
T133, -,Matt Gogel,71.58,5201,24.321,73
T133, -,Esteban Toledo,71.58,7542,45.428,106
T136, -,Steve Allan,71.6,3515,-6.58,49
T136, -,Pat Perez,71.6,6661,-2.429,93
T136, -,Brent Schwarzrock,71.6,4133,19.798,58
T136, -,Darron Stiles,71.6,6427,16.67,90
140, -,Thomas Levet,71.61,5939,4.784,83
141, -,David Sutherland,71.63,5200,29.274,73
142, -,Ian Leggatt,71.64,4850,21.705,68
T143, -,Brian Bateman,71.65,4776,24.283,67
T143, -,Notah Begay III,71.65,6424,24.571,90
145, -,Donnie Hammond,71.66,6559,34.054,92
146, -,Heath Slocum,71.67,6980,43.473,98
147, -,Jay Don Blake,71.69,5358,19.113,75
148, -,Mark O'Meara,71.7,4847,-42.878,67
149, -,Spike McRoy,71.73,7190,55.149,101
150, -,Greg Chalmers,71.74,6775,40.326,95
151, -,Glen Hnatiuk,71.76,6354,32.403,89
152, -,Garrett Willis,71.77,6849,40.668,96
153, -,Aaron Barber,71.8,6709,40.052,94
154, -,Mathew Goggin,71.81,6162,13.9,86
155, -,Joel Edwards,71.82,4304,5.31,60
156, -,Chris Anderson,71.83,6856,40.143,96
157, -,Steve Stricker,71.84,4009,13.882,56
158, -,Andy Miller,71.87,5377,13.098,75
159, -,Jim Carter,71.88,6666,19.033,93
160, -,Jason Gore,71.92,5948,21.68,83
161, -,John Maginnes,71.94,6235,24.017,87
162, -,Kenichi Kuboya,71.95,6382,21.481,89
T163, -,Doug Barron,71.96,6283,49.522,88
T163, -,Mark Wilson,71.96,5746,10.606,80
165, -,Paul Azinger,71.97,5238,15.648,73
166, -,Mark Brooks,72.03,6241,25.678,87
167, -,Chris Smith,72.05,6601,27.492,92
168, -,Jose Coceres,72.07,4486,-17.749,62
T169, -,Michael Clark II,72.09,3882,10.727,54
T169, -,Brad Elder,72.09,3518,14.306,49
T171, -,Steven Alker,72.16,6110,23.854,85
T171, -,John E. Morgan,72.16,5676,24.803,79
173, -,Kenneth Staton,72.18,4103,11.109,57
174, -,Bob Burns,72.19,6042,21.84,84
175, -,Akio Sadakata,72.25,5813,39.634,81
176, -,Matt Kuchar,72.32,4393,18.559,61
177, -,Craig Perks,72.37,5682,35.361,79
178, -,John Daly,72.39,4070,-16.234,56
179, -,Jason Buha,72.45,4184,17.857,58
180, -,Jason Caron,72.5,5136,11.341,71
181, -,Vance Veazey,72.54,4764,23.406,66
182, -,Gene Sauers,72.59,6137,33.49,85
183, -,Anthony Painter,72.71,6153,27.07,85
184, -,Dave Stockton jr,72.79,5567,38.164,77
185, -,Gavin Coles,72.9,4791,20.308,66
T186, -,Cameron Yancey,72.91,4073,9.75,56
T186, -,Kaname Yokoo,72.91,3923,14.4,54
188, -,Todd Barranger,73.11,5460,23.459,75
189, -,Jeff Klein,73.7,4257,17.616,58
190, -,Ty Tryon,73.78,3663,25.974,50
*2002,12/30/2002,,,,,
1, -,Tiger Woods,68.56,4692,-29.831,68
2, -,Vijay Singh,69.47,6697,-27.804,96
3, -,Ernie Els,69.5,4357,-48.243,62
4, -,Phil Mickelson,69.58,6553,-12.336,94
5, -,Nick Price,69.59,4623,-29.93,66
6, -,Retief Goosen,69.69,3787,-23.605,54
7, -,David Toms,69.73,7103,9.86,102
8, -,Justin Leonard,69.86,6572,-5.437,94
9, -,Fred Funk,69.99,7382,36.853,106
T10, -,Sergio Garcia,70,5081,-41.096,72
T10, -,Peter Lonard,70,6520,-9.537,93
12, -,Charles Howell III,70.02,7839,3.04,112
13, -,Davis Love III,70.09,6108,-10.253,87
T14, -,Chris DiMarco,70.11,7423,8.552,106
T14, -,Loren Roberts,70.11,6508,12.563,93
16, -,Jim Furyk,70.16,5963,0.311,85
17, -,Chris Riley,70.17,6990,27.13,100
T18, -,John Huston,70.21,6720,20.111,96
T18, -,Kenny Perry,70.21,6652,17.478,95
T20, -,Robert Allenby,70.26,6674,1.096,95
T20, -,Shigeki Maruyama,70.26,6149,-36.645,87
22, -,Scott Hoch,70.27,4936,-17.101,70
23, -,Bob Estes,70.28,6122,-7.386,87
24, -,K.J. Choi,70.31,6280,-22.563,89
25, -,Rocco Mediate,70.36,5280,-2.948,75
26, -,Jerry Kelly,70.42,6900,1.295,98
27, -,Scott Verplank,70.5,6390,25.909,91
28, -,Bob Tway,70.51,6968,12.646,99
T29, -,Stuart Appleby,70.53,6628,2.274,94
T29, -,Steve Flesch,70.53,7418,-12.241,105
31, -,Joel Edwards,70.54,7084,40.212,101
T32, -,Len Mattiace,70.55,7487,-8.913,106
T32, -,Jose Maria Olazabal,70.55,4552,-36.75,64
34, -,Tom Lehman,70.56,4970,-30.506,70
35, -,Duffy Waldorf,70.59,6127,14.407,87
36, -,Donnie Hammond,70.6,4226,9.745,60
37, -,Jay Haas,70.61,5581,-2.996,79
T38, -,Phil Tataurangi,70.62,5929,3.295,84
T38, -,Kirk Triplett,70.62,5566,12.635,79
40, -,Luke Donald,70.64,7349,-2.053,104
T41, -,Brad Faxon,70.66,6025,-18.904,85
T41, -,John Rollins,70.66,8426,53.058,120
T43, -,Billy Andrade,70.67,6779,4.943,96
T43, -,Jeff Sluman,70.67,8241,27.362,117
T45, -,Stephen Ames,70.68,6149,-0.124,87
T45, -,Tim Herron,70.68,6988,8.831,99
47, -,Cameron Beckman,70.7,5976,33.307,85
48, -,David Duval,70.71,5295,8.352,75
49, -,Glen Hnatiuk,70.73,6529,48.967,93
50, -,Dudley Hart,70.74,5956,-13.563,84
51, -,David Peoples,70.75,7370,58.695,105
52, -,Tom Byrum,70.76,5451,-2.472,77
T53, -,Stewart Cink,70.77,6227,1.195,88
T53, -,Lee Janzen,70.77,6796,-2.524,96
55, -,Scott McCarron,70.78,6921,15.795,98
56, -,Dan Forsman,70.79,5691,43.099,81
57, -,Shaun Micheel,70.8,6844,24.063,97
58, -,John Senden,70.84,6561,27.224,93
59, -,Rod Pampling,70.85,6627,32.476,94
60, -,Steve Elkington,70.86,5624,-25.83,79
T61, -,Brian Gay,70.87,8117,33.065,115
T61, -,Ian Leggatt,70.87,6580,10.722,93
T61, -,Steve Stricker,70.87,4481,-16.304,63
T64, -,Steve Lowery,70.88,6510,11.078,92
T64, -,Mike Weir,70.88,6513,8.316,92
66, -,Hidemichi Tanaka,70.89,7213,17.581,102
67, -,Robert Gamez,70.91,4870,22.536,69
